feature,rfe_inclusion_prob,lasso_inclusion_prob
M11437_cds1_at,0.1111111111111111,0.0
M11567_rna1_at,0.2222222222222222,0.0
M11591_at,0.1111111111111111,0.0
M11722_at,1.0,0.0
M11973_cds1_at,0.1111111111111111,0.0
M12174_at,0.5555555555555556,0.0
M12529_at,0.2222222222222222,0.0
M12625_at,0.6666666666666666,0.0
M12759_at,0.5555555555555556,0.0
M12886_at,0.6666666666666666,0.0
M13143_at,0.1111111111111111,0.0
M13194_at,0.4444444444444444,0.0
M13241_at,0.6666666666666666,0.0
M13792_at,1.0,0.0
M13903_at,0.3333333333333333,0.0
M13955_at,0.6666666666666666,0.0
M14016_at,1.0,0.0
M14123_xpt4_at,0.4444444444444444,0.0
M14218_at,0.1111111111111111,0.0
M14219_at,0.2222222222222222,0.0
M14338_at,0.3333333333333333,0.0
M14539_at,0.1111111111111111,0.0
M14636_at,0.6666666666666666,0.0
M14660_at,0.2222222222222222,0.0
M14676_at,0.8888888888888888,0.0
M14764_at,0.2222222222222222,0.0
M15059_at,1.0,0.0
M15182_at,0.7777777777777778,0.0
M15205_at,0.1111111111111111,0.0
M15856_at,0.1111111111111111,0.0
M16038_at,1.0,0.0
M16279_at,0.2222222222222222,0.0
M16424_at,0.7777777777777778,0.0
M16447_at,0.3333333333333333,0.0
M16505_at,0.5555555555555556,0.0
M16801_at,0.1111111111111111,0.0
M16973_at,0.1111111111111111,0.0
M17219_at,0.2222222222222222,0.0
M17733_at,0.7777777777777778,0.0
M17754_at,0.4444444444444444,0.0
M17886_at,0.2222222222222222,0.0
M18000_at,0.2222222222222222,0.0
M18728_at,0.5555555555555556,0.0
M18737_rna1_at,0.2222222222222222,0.0
M19507_at,1.0,0.0
M19645_at,0.5555555555555556,0.0
M19684_at,0.8888888888888888,0.0
M19720_rna1_at,0.1111111111111111,0.0
M19722_at,0.2222222222222222,0.0
M19989_cds2_at,0.5555555555555556,0.0
M20786_at,0.1111111111111111,0.0
M20902_at,0.8888888888888888,0.0
M21005_at,0.5555555555555556,0.0
M21056_at,0.2222222222222222,0.0
M21121_at,0.4444444444444444,0.0
M21186_at,0.3333333333333333,0.0
M21188_at,0.1111111111111111,0.0
M21494_at,0.2222222222222222,0.0
M21551_rna1_at,1.0,0.0
M21624_at,0.3333333333333333,0.0
M21812_at,0.1111111111111111,0.0
M21904_at,0.7777777777777778,0.0
M21984_at,0.3333333333333333,0.0
M22324_at,0.7777777777777778,0.0
M22382_at,0.1111111111111111,0.0
M22489_at,0.5555555555555556,0.0
M22490_at,0.1111111111111111,0.0
M22538_at,0.1111111111111111,0.0
M22638_at,0.4444444444444444,0.0
M22898_at,0.1111111111111111,0.0
M22960_at,1.0,0.0
M23114_at,0.1111111111111111,0.0
M23197_at,1.0,0.5555555555555556
M23254_at,0.1111111111111111,0.0
M23533_at,0.4444444444444444,0.0
M24194_at,0.6666666666666666,0.0
M24400_at,0.4444444444444444,0.0
M24470_at,0.3333333333333333,0.0
M25164_at,0.1111111111111111,0.0
M25280_at,0.1111111111111111,0.0
M25753_at,0.1111111111111111,0.0
M25756_at,0.1111111111111111,0.0
M25809_at,0.5555555555555556,0.0
M25897_at,0.3333333333333333,0.0
M26062_at,0.2222222222222222,0.0
M26679_at,0.3333333333333333,0.0
M26682_at,0.3333333333333333,0.0
M27281_at,0.3333333333333333,0.0
M27819_at,0.2222222222222222,0.0
M27891_at,1.0,0.1111111111111111
M28209_at,0.1111111111111111,0.0
M28211_at,0.2222222222222222,0.0
M28214_at,0.7777777777777778,0.0
M28713_at,0.8888888888888888,0.0
M28826_at,0.1111111111111111,0.0
M28827_at,0.1111111111111111,0.0
M29064_at,0.2222222222222222,0.0
M29204_at,0.1111111111111111,0.0
M29273_at,0.1111111111111111,0.0
M29536_at,0.1111111111111111,0.0
M29540_at,0.3333333333333333,0.0
M29551_at,0.2222222222222222,0.0
M29696_at,0.8888888888888888,0.0
M29927_at,0.6666666666666666,0.0
M29960_at,0.1111111111111111,0.0
M30185_at,0.2222222222222222,0.0
M30269_at,0.2222222222222222,0.0
M30818_at,0.1111111111111111,0.0
M30894_at,0.1111111111111111,0.0
M31013_at,0.1111111111111111,0.0
M31158_at,0.6666666666666666,0.0
M31165_at,0.1111111111111111,0.0
M31166_at,0.2222222222222222,0.0
M31210_at,0.1111111111111111,0.0
M31303_rna1_at,1.0,0.0
M31328_at,0.3333333333333333,0.0
M31520_at,0.1111111111111111,0.0
M31627_at,0.3333333333333333,0.0
M31951_at,0.3333333333333333,0.0
M31994_at,0.6666666666666666,0.0
M32053_at,0.5555555555555556,0.0
M32313_at,0.1111111111111111,0.0
M32334_at,0.2222222222222222,0.0
M32402_at,0.2222222222222222,0.0
M32886_at,0.5555555555555556,0.0
M33195_at,0.2222222222222222,0.0
M33308_at,0.1111111111111111,0.0
M33680_at,0.8888888888888888,0.0
M33882_at,0.6666666666666666,0.0
M33987_at,0.1111111111111111,0.0
M34041_at,0.1111111111111111,0.0
M34057_at,0.1111111111111111,0.0
M34344_at,0.7777777777777778,0.0
M34423_at,1.0,0.0
M34668_at,0.7777777777777778,0.0
M35128_at,0.2222222222222222,0.0
M35252_at,0.3333333333333333,0.0
M35416_at,0.8888888888888888,0.0
M35878_at,0.1111111111111111,0.0
M36067_at,0.2222222222222222,0.0
M36089_at,0.1111111111111111,0.0
M36200_at,0.1111111111111111,0.0
M36341_at,0.3333333333333333,0.0
M37190_at,0.2222222222222222,0.0
M37400_at,0.2222222222222222,0.0
M37435_at,0.3333333333333333,0.0
M37984_rna1_at,0.3333333333333333,0.0
M38690_at,0.3333333333333333,0.0
M54992_at,0.3333333333333333,0.0
M54995_at,0.6666666666666666,0.0
M55040_at,0.1111111111111111,0.0
M55150_at,1.0,0.1111111111111111
M55531_at,0.6666666666666666,0.0
M55593_at,0.3333333333333333,0.0
M55621_at,0.1111111111111111,0.0
M55671_at,0.3333333333333333,0.0
M57609_at,0.2222222222222222,0.0
M57710_at,0.2222222222222222,0.0
M57732_at,0.1111111111111111,0.0
M58028_at,0.4444444444444444,0.0
M58285_at,0.2222222222222222,0.0
M58297_at,0.8888888888888888,0.0
M58378_cds1_at,0.1111111111111111,0.0
M58459_at,0.1111111111111111,0.0
M58597_at,0.5555555555555556,0.0
M58603_at,0.2222222222222222,0.0
M59371_at,0.6666666666666666,0.0
M59465_at,0.1111111111111111,0.0
M59807_at,0.4444444444444444,0.0
M59820_at,0.8888888888888888,0.0
M59829_at,0.1111111111111111,0.0
M59830_at,0.3333333333333333,0.0
M59941_at,0.2222222222222222,0.0
M59979_at,0.3333333333333333,0.0
M60047_at,0.4444444444444444,0.0
M60094_rna1_at,0.3333333333333333,0.0
M60298_at,0.3333333333333333,0.0
M60299_at,0.2222222222222222,0.0
M60315_at,0.2222222222222222,0.0
M60459_at,0.1111111111111111,0.0
M60527_at,0.3333333333333333,0.0
M60556_rna2_at,0.5555555555555556,0.0
M60752_at,0.2222222222222222,0.0
M60854_at,0.1111111111111111,0.0
M60858_rna1_at,0.1111111111111111,0.0
M60922_at,0.3333333333333333,0.0
M61733_at,0.2222222222222222,0.0
M61764_at,0.4444444444444444,0.0
M62302_at,0.1111111111111111,0.0
M62324_at,0.3333333333333333,0.0
M62402_at,0.1111111111111111,0.0
M62486_at,0.2222222222222222,0.0
M62505_at,0.1111111111111111,0.0
M62762_at,1.0,0.0
M62783_at,0.4444444444444444,0.0
M62831_at,0.3333333333333333,0.0
M62840_at,0.1111111111111111,0.0
M62982_at,0.3333333333333333,0.0
M62994_at,0.2222222222222222,0.0
M63138_at,1.0,0.0
M63167_at,0.6666666666666666,0.0
M63379_at,0.2222222222222222,0.0
M63483_at,0.1111111111111111,0.0
M63488_at,0.1111111111111111,0.0
M63573_at,0.6666666666666666,0.0
M63582_at,1.0,0.0
M63589_at,0.6666666666666666,0.0
M63835_at,0.7777777777777778,0.0
M63928_at,0.4444444444444444,0.0
M63959_at,0.8888888888888888,0.0
M64098_at,0.1111111111111111,0.0
M64099_at,0.5555555555555556,0.0
M64108_at,0.2222222222222222,0.0
M64174_at,0.3333333333333333,0.0
M64571_at,0.1111111111111111,0.0
M64572_at,0.1111111111111111,0.0
M64934_at,0.4444444444444444,0.0
M65131_rna1_at,0.3333333333333333,0.0
M68874_at,0.3333333333333333,0.0
M68891_at,0.7777777777777778,0.0
M68941_at,0.5555555555555556,0.0
M69023_at,0.1111111111111111,0.0
M69043_at,0.1111111111111111,0.0
M73481_at,0.5555555555555556,0.0
M73489_at,0.7777777777777778,0.0
M73720_at,0.8888888888888888,0.0
M73780_at,0.2222222222222222,0.0
M74447_at,0.4444444444444444,0.0
M74719_at,0.4444444444444444,0.0
M75099_at,0.5555555555555556,0.0
M75126_at,0.6666666666666666,0.0
M76378_at,0.8888888888888888,0.0
M76424_at,0.6666666666666666,0.0
M76446_at,0.1111111111111111,0.0
M76482_at,0.1111111111111111,0.0
M76665_at,0.1111111111111111,0.0
M77232_rna1_at,0.3333333333333333,0.0
M77349_at,0.4444444444444444,0.0
M77810_at,1.0,0.0
M79462_at,0.3333333333333333,0.0
M80244_at,0.4444444444444444,0.0
M80254_at,1.0,0.0
M80335_at,0.1111111111111111,0.0
M80359_at,0.2222222222222222,0.0
M80563_at,0.6666666666666666,0.0
M80647_at,1.0,0.0
M80899_at,0.6666666666666666,0.0
M81057_at,0.1111111111111111,0.0
M81637_at,0.7777777777777778,0.0
M81750_at,1.0,0.0
M81757_at,0.3333333333333333,0.0
M81758_at,0.2222222222222222,0.0
M81780_cds5_at,0.1111111111111111,0.0
M81830_at,0.1111111111111111,0.0
M81933_at,0.1111111111111111,0.0
M82809_at,1.0,0.0
M82882_at,0.1111111111111111,0.0
M83233_at,0.5555555555555556,0.0
M83308_at,0.3333333333333333,0.0
M83751_at,0.1111111111111111,0.0
M83772_at,0.3333333333333333,0.0
M83941_at,0.3333333333333333,0.0
M84332_at,0.3333333333333333,0.0
M84349_at,0.1111111111111111,0.0
M84526_at,1.0,0.1111111111111111
M84739_at,0.5555555555555556,0.0
M85085_at,0.3333333333333333,0.0
M85164_at,0.1111111111111111,0.0
M85169_at,1.0,0.0
M86400_at,0.6666666666666666,0.0
M86406_at,0.7777777777777778,0.0
M86407_at,0.1111111111111111,0.0
M86528_at,0.1111111111111111,0.0
M86667_at,0.1111111111111111,0.0
M86849_at,0.1111111111111111,0.0
M87338_at,0.1111111111111111,0.0
M87499_at,0.2222222222222222,0.0
M87860_at,0.2222222222222222,0.0
M88108_at,0.4444444444444444,0.0
M88279_at,0.2222222222222222,0.0
M88282_at,0.1111111111111111,0.0
M88338_at,0.1111111111111111,0.0
M89957_at,1.0,0.0
M90696_at,0.6666666666666666,0.0
M91036_rna1_at,0.4444444444444444,0.0
M91196_at,0.1111111111111111,0.0
M91432_at,0.1111111111111111,0.0
M91438_at,1.0,0.0
M91585_at,0.6666666666666666,0.0
M91670_at,0.1111111111111111,0.0
M92287_at,1.0,0.0
M92432_at,0.1111111111111111,0.0
M92439_at,0.2222222222222222,0.0
M92934_at,0.3333333333333333,0.0
M93036_at,0.2222222222222222,0.0
M93056_at,1.0,0.1111111111111111
M93283_at,0.2222222222222222,0.0
M93425_at,0.1111111111111111,0.0
M93650_at,0.2222222222222222,0.0
M94065_at,0.1111111111111111,0.0
M94167_at,0.1111111111111111,0.0
M94362_at,0.3333333333333333,0.0
M94547_at,0.4444444444444444,0.0
M94633_at,0.3333333333333333,0.0
M95178_at,1.0,0.0
M95610_at,0.1111111111111111,0.0
M95623_cds1_at,0.3333333333333333,0.0
M95678_at,1.0,0.0
M95787_at,0.1111111111111111,0.0
M95809_at,0.2222222222222222,0.0
M95925_at,0.5555555555555556,0.0
M96326_rna1_at,1.0,0.0
M96684_at,0.3333333333333333,0.0
M96739_at,0.3333333333333333,0.0
M96759_rna1_at,0.1111111111111111,0.0
M96803_at,1.0,0.0
M96944_at,1.0,0.0
M97388_at,0.4444444444444444,0.0
M98045_at,1.0,0.0
M98343_at,0.2222222222222222,0.0
M98528_at,0.1111111111111111,0.0
M98539_at,0.8888888888888888,0.0
M99063_at,0.1111111111111111,0.0
S43646_at,0.2222222222222222,0.0
S46622_at,1.0,0.0
S50223_at,0.7777777777777778,0.0
S59049_at,0.2222222222222222,0.0
S59184_at,0.4444444444444444,0.0
S62539_at,0.1111111111111111,0.0
S65738_at,0.2222222222222222,0.0
S66431_at,0.1111111111111111,0.0
S67156_at,0.2222222222222222,0.0
S67325_at,0.6666666666666666,0.0
S70348_at,0.2222222222222222,0.0
S71824_at,0.1111111111111111,0.0
S72008_at,0.8888888888888888,0.0
S72869_at,0.6666666666666666,0.0
S74017_at,0.2222222222222222,0.0
S74221_at,0.7777777777777778,0.0
S74728_at,0.1111111111111111,0.0
S75168_rna1_at,0.1111111111111111,0.0
S75295_at,0.1111111111111111,0.0
S75989_at,0.1111111111111111,0.0
S76067_at,0.4444444444444444,0.0
S76617_at,0.8888888888888888,0.0
S76965_at,0.1111111111111111,0.0
S76992_at,0.1111111111111111,0.0
S77356_at,0.1111111111111111,0.0
S77415_at,0.4444444444444444,0.0
S77812_at,0.5555555555555556,0.0
S78187_at,0.6666666666666666,0.0
S79639_at,0.1111111111111111,0.0
S80050_at,0.1111111111111111,0.0
S80562_at,0.7777777777777778,0.0
S81003_at,0.2222222222222222,0.0
S81957_at,0.4444444444444444,0.0
S82075_at,0.6666666666666666,0.0
S82185_at,0.3333333333333333,0.0
S82198_at,0.1111111111111111,0.0
S82470_at,0.7777777777777778,0.0
S83364_at,0.2222222222222222,0.0
S83366_cds1_at,0.3333333333333333,0.0
S83366_cds3_at,0.2222222222222222,0.0
S85963_at,0.7777777777777778,0.0
S90469_at,0.3333333333333333,0.0
S94421_at,0.5555555555555556,0.0
U00238_rna1_at,0.1111111111111111,0.0
U00952_at,0.2222222222222222,0.0
U01062_at,0.5555555555555556,0.0
U01120_at,0.6666666666666666,0.0
U01212_at,0.2222222222222222,0.0
U01317_cds1_at,0.2222222222222222,0.0
U01824_at,0.4444444444444444,0.0
U01923_at,0.2222222222222222,0.0
U02020_at,0.6666666666666666,0.0
U02031_at,0.5555555555555556,0.0
U02081_at,0.1111111111111111,0.0
U02493_at,0.7777777777777778,0.0
U02556_at,1.0,0.0
U02570_at,0.1111111111111111,0.0
U02619_at,0.1111111111111111,0.0
U03057_at,1.0,0.0
U03090_at,0.3333333333333333,0.0
U03272_at,0.1111111111111111,0.0
U03398_at,0.1111111111111111,0.0
U03642_at,0.4444444444444444,0.0
U03877_at,0.1111111111111111,0.0
U03891_at,0.2222222222222222,0.0
U03911_at,0.4444444444444444,0.0
U04270_at,0.1111111111111111,0.0
U04343_at,0.4444444444444444,0.0
U04847_at,0.2222222222222222,0.0
U05040_at,0.2222222222222222,0.0
U05237_at,0.4444444444444444,0.0
U05259_rna1_at,1.0,0.0
U05659_at,0.1111111111111111,0.0
U06088_at,0.2222222222222222,0.0
U06452_at,0.8888888888888888,0.0
U06632_at,0.1111111111111111,0.0
U06681_at,0.4444444444444444,0.0
U06863_at,0.4444444444444444,0.0
U07132_at,0.5555555555555556,0.0
U07223_at,0.2222222222222222,0.0
U07225_at,0.1111111111111111,0.0
U07231_at,0.1111111111111111,0.0
U07559_at,0.1111111111111111,0.0
U07664_at,0.2222222222222222,0.0
U07681_at,0.3333333333333333,0.0
U07802_at,0.5555555555555556,0.0
U07807_at,0.1111111111111111,0.0
U07919_at,0.3333333333333333,0.0
U08023_at,0.2222222222222222,0.0
U08049_at,0.3333333333333333,0.0
U08096_at,0.1111111111111111,0.0
U08198_rna1_at,0.3333333333333333,0.0
U08316_at,0.1111111111111111,0.0
U08336_at,0.2222222222222222,0.0
U08377_at,0.3333333333333333,0.0
U08438_at,0.1111111111111111,0.0
U09117_at,0.5555555555555556,0.0
U09210_at,0.7777777777777778,0.0
U09284_at,0.1111111111111111,0.0
U09367_at,0.4444444444444444,0.0
U09412_at,0.1111111111111111,0.0
U09413_at,0.1111111111111111,0.0
U09414_at,0.1111111111111111,0.0
U09477_at,0.2222222222222222,0.0
U09578_at,1.0,0.0
U09584_at,0.1111111111111111,0.0
U09607_at,0.2222222222222222,0.0
U09825_at,0.1111111111111111,0.0
U09848_at,0.1111111111111111,0.0
U10323_at,0.3333333333333333,0.0
U10324_at,0.4444444444444444,0.0
U10362_at,0.4444444444444444,0.0
U10485_at,0.4444444444444444,0.0
U10686_at,0.7777777777777778,0.0
U10868_at,1.0,0.0
U11036_at,0.2222222222222222,0.0
U11037_at,0.3333333333333333,0.0
U11090_at,0.1111111111111111,0.0
U11292_at,0.1111111111111111,0.0
U11690_at,0.4444444444444444,0.0
U11732_at,0.1111111111111111,0.0
U11791_at,0.6666666666666666,0.0
U11861_at,0.6666666666666666,0.0
U11872_at,0.2222222222222222,0.0
U11877_at,0.2222222222222222,0.0
U12255_at,0.2222222222222222,0.0
U12465_at,0.3333333333333333,0.0
U12471_cds1_at,1.0,0.0
U12622_at,0.3333333333333333,0.0
U12779_at,0.1111111111111111,0.0
U13220_at,0.1111111111111111,0.0
U13369_at,0.1111111111111111,0.0
U13695_at,0.2222222222222222,0.0
U13706_at,0.1111111111111111,0.0
U13737_at,0.2222222222222222,0.0
U14588_at,0.7777777777777778,0.0
U14910_at,0.1111111111111111,0.0
U14968_at,1.0,0.0
U14972_at,0.2222222222222222,0.0
U15009_at,0.1111111111111111,0.0
U15177_at,0.1111111111111111,0.0
U15460_at,0.2222222222222222,0.0
U15555_at,0.8888888888888888,0.0
U15655_at,0.2222222222222222,0.0
U15932_at,0.1111111111111111,0.0
U16126_at,0.1111111111111111,0.0
U16127_at,0.4444444444444444,0.0
U16282_at,0.3333333333333333,0.0
U16660_at,0.6666666666666666,0.0
U16954_at,0.7777777777777778,0.0
U17077_at,0.2222222222222222,0.0
U17280_at,0.5555555555555556,0.0
U17714_at,0.3333333333333333,0.0
U17886_at,0.3333333333333333,0.0
U18009_at,0.1111111111111111,0.0
U18018_at,0.1111111111111111,0.0
U18062_at,0.2222222222222222,0.0
U18235_at,0.1111111111111111,0.0
U18271_cds1_at,0.1111111111111111,0.0
U18291_at,0.2222222222222222,0.0
U18548_at,0.1111111111111111,0.0
U18671_rna1_at,0.3333333333333333,0.0
U18937_at,0.1111111111111111,0.0
U19107_rna1_at,0.1111111111111111,0.0
U19261_at,0.1111111111111111,0.0
U19796_at,0.2222222222222222,0.0
U19878_at,0.5555555555555556,0.0
U19948_at,0.1111111111111111,0.0
U19977_at,0.5555555555555556,0.0
U20230_at,0.1111111111111111,0.0
U20285_at,0.2222222222222222,0.0
U20647_at,0.1111111111111111,0.0
U20657_at,0.4444444444444444,0.0
U21049_at,0.1111111111111111,0.0
U21090_at,0.3333333333333333,0.0
U22055_at,0.6666666666666666,0.0
U22526_at,0.1111111111111111,0.0
U23028_at,0.2222222222222222,0.0
U23070_at,0.1111111111111111,0.0
U23946_at,0.5555555555555556,0.0
U24169_at,0.4444444444444444,0.0
U24266_at,0.1111111111111111,0.0
U24576_at,0.1111111111111111,0.0
U25029_at,0.1111111111111111,0.0
U25041_at,0.1111111111111111,0.0
U25128_at,1.0,0.0
U25182_at,0.4444444444444444,0.0
U25435_at,0.7777777777777778,0.0
U25789_at,0.1111111111111111,0.0
U25826_at,0.1111111111111111,0.0
U25956_at,0.2222222222222222,0.0
U26032_at,0.6666666666666666,0.0
U26591_at,0.1111111111111111,0.0
U26710_at,0.4444444444444444,0.0
U26727_at,0.8888888888888888,0.0
U26914_at,0.2222222222222222,0.0
U27109_at,0.1111111111111111,0.0
U27459_at,0.1111111111111111,0.0
U27831_at,0.1111111111111111,0.0
U28131_at,0.3333333333333333,0.0
U28251_cds2_at,0.1111111111111111,0.0
U28369_at,0.2222222222222222,0.0
U28413_at,0.2222222222222222,0.0
U28963_at,0.1111111111111111,0.0
U29091_at,0.4444444444444444,0.0
U29171_at,0.7777777777777778,0.0
U29343_at,0.4444444444444444,0.0
U29607_at,0.2222222222222222,0.0
U29615_at,0.1111111111111111,0.0
U29656_at,1.0,0.0
U29680_at,0.2222222222222222,0.0
U29725_at,0.1111111111111111,0.0
U29953_rna1_at,0.1111111111111111,0.0
U30255_at,1.0,0.0
U30313_at,0.1111111111111111,0.0
U30828_at,0.2222222222222222,0.0
U30888_at,0.1111111111111111,0.0
U30894_at,0.1111111111111111,0.0
U30930_at,0.1111111111111111,0.0
U30998_at,0.1111111111111111,0.0
U30999_at,0.7777777777777778,0.0
U31120_rna1_at,0.1111111111111111,0.0
U31248_at,0.2222222222222222,0.0
U31342_at,0.5555555555555556,0.0
U31986_at,0.2222222222222222,0.0
U32315_at,0.1111111111111111,0.0
U32324_at,0.1111111111111111,0.0
U32331_at,0.3333333333333333,0.0
U32439_at,0.2222222222222222,0.0
U32576_rna1_at,0.4444444444444444,0.0
U32581_at,0.1111111111111111,0.0
U32645_at,0.1111111111111111,0.0
U32680_at,0.1111111111111111,0.0
U33053_at,0.2222222222222222,0.0
U33147_at,0.2222222222222222,0.0
U33317_rna1_at,0.1111111111111111,0.0
U33429_at,0.6666666666666666,0.0
U33818_at,0.5555555555555556,0.0
U33821_at,0.1111111111111111,0.0
U33822_at,0.7777777777777778,0.0
U33837_at,0.1111111111111111,0.0
U33921_at,0.1111111111111111,0.0
U34038_at,0.3333333333333333,0.0
U34252_at,0.1111111111111111,0.0
U34844_at,0.2222222222222222,0.0
U34877_at,1.0,0.0
U34880_at,0.1111111111111111,0.0
U35048_at,0.1111111111111111,0.0
U35113_at,0.2222222222222222,0.0
U35407_at,0.3333333333333333,0.0
U35451_at,0.2222222222222222,0.0
U35459_at,0.1111111111111111,0.0
U36500_at,0.1111111111111111,0.0
U36621_cds2_at,0.8888888888888888,0.0
U37122_at,0.2222222222222222,0.0
U37143_at,0.1111111111111111,0.0
U37221_at,0.2222222222222222,0.0
U37283_at,0.1111111111111111,0.0
U37408_at,0.6666666666666666,0.0
U37431_at,0.3333333333333333,0.0
U37518_at,0.3333333333333333,0.0
U37519_at,0.1111111111111111,0.0
U37689_at,0.1111111111111111,0.0
U37690_at,0.4444444444444444,0.0
U38268_at,0.2222222222222222,0.0
U38480_at,0.2222222222222222,0.0
U38545_at,1.0,0.0
U38864_at,0.1111111111111111,0.0
U38896_at,0.4444444444444444,0.0
U39226_at,0.5555555555555556,0.0
U39317_at,0.1111111111111111,0.0
U39318_at,0.1111111111111111,0.0
U39412_at,0.1111111111111111,0.0
U39905_at,0.1111111111111111,0.0
U40282_at,0.1111111111111111,0.0
U40343_at,0.7777777777777778,0.0
U40369_rna1_at,0.3333333333333333,0.0
U40370_at,0.1111111111111111,0.0
U40372_at,0.1111111111111111,0.0
U40434_at,0.5555555555555556,0.0
U40462_at,0.4444444444444444,0.0
U40572_at,0.5555555555555556,0.0
U40714_at,0.5555555555555556,0.0
U40990_at,0.1111111111111111,0.0
U40998_at,0.2222222222222222,0.0
U41060_at,0.2222222222222222,0.0
U41344_at,0.4444444444444444,0.0
U41371_at,0.2222222222222222,0.0
U41635_at,1.0,0.0
U41668_at,0.2222222222222222,0.0
U41813_at,0.5555555555555556,0.0
U41816_at,0.5555555555555556,0.0
U42408_at,0.3333333333333333,0.0
U42412_at,0.1111111111111111,0.0
U43030_at,0.1111111111111111,0.0
U43077_at,0.3333333333333333,0.0
U43083_at,0.4444444444444444,0.0
U43177_at,0.1111111111111111,0.0
U43286_at,0.1111111111111111,0.0
U43292_at,0.2222222222222222,0.0
U43318_at,0.1111111111111111,0.0
U43431_at,0.1111111111111111,0.0
U43522_at,0.2222222222222222,0.0
U43527_at,0.2222222222222222,0.0
U43586_at,0.1111111111111111,0.0
U43753_cds2_at,0.3333333333333333,0.0
U43885_at,0.5555555555555556,0.0
U44111_at,0.1111111111111111,0.0
U44378_at,0.1111111111111111,0.0
U44754_at,0.1111111111111111,0.0
U44772_at,1.0,0.0
U44975_at,0.1111111111111111,0.0
U45285_at,0.6666666666666666,0.0
U45955_at,0.1111111111111111,0.0
U45973_at,0.3333333333333333,0.0
U45974_at,0.3333333333333333,0.0
U45976_at,0.6666666666666666,0.0
U45982_at,0.2222222222222222,0.0
U46024_at,0.1111111111111111,0.0
U46025_at,0.1111111111111111,0.0
U46194_at,0.1111111111111111,0.0
U46461_at,0.3333333333333333,0.0
U46499_at,1.0,0.2222222222222222
U46570_at,0.1111111111111111,0.0
U46571_at,0.1111111111111111,0.0
U46751_at,0.7777777777777778,0.0
U47050_at,0.1111111111111111,0.0
U47105_at,0.1111111111111111,0.0
U47621_at,0.2222222222222222,0.0
U47634_at,0.1111111111111111,0.0
U47742_at,0.2222222222222222,0.0
U47927_at,0.2222222222222222,0.0
U47931_at,0.3333333333333333,0.0
U48405_at,0.1111111111111111,0.0
U49070_at,0.8888888888888888,0.0
U49114_at,0.2222222222222222,0.0
U49187_at,0.2222222222222222,0.0
U49188_at,0.2222222222222222,0.0
U49250_at,0.2222222222222222,0.0
U49278_at,0.3333333333333333,0.0
U49352_at,0.1111111111111111,0.0
U49395_at,0.8888888888888888,0.0
U49742_at,0.2222222222222222,0.0
U49785_at,0.2222222222222222,0.0
U49844_at,0.6666666666666666,0.0
U49857_at,0.1111111111111111,0.0
U49869_rna1_at,0.1111111111111111,0.0
U49973_xpt2_at,0.4444444444444444,0.0
U50062_at,0.3333333333333333,0.0
U50136_rna1_at,0.8888888888888888,0.1111111111111111
U50523_at,0.7777777777777778,0.0
U50531_at,0.1111111111111111,0.0
U50733_at,0.1111111111111111,0.0
U50743_at,0.1111111111111111,0.0
U50928_at,0.4444444444444444,0.0
U50929_at,0.2222222222222222,0.0
U50939_at,0.1111111111111111,0.0
U51004_at,1.0,0.0
U51127_at,0.6666666666666666,0.0
U51205_at,0.5555555555555556,0.0
U51240_at,1.0,0.0
U51241_at,0.1111111111111111,0.0
U51336_at,0.3333333333333333,0.0
U51432_at,0.1111111111111111,0.0
U51477_at,0.2222222222222222,0.0
U51586_at,0.1111111111111111,0.0
U51587_at,0.3333333333333333,0.0
U51903_at,0.2222222222222222,0.0
U51920_at,0.5555555555555556,0.0
U51990_at,1.0,0.0
U52112_rna5_at,0.1111111111111111,0.0
U52154_at,0.1111111111111111,0.0
U53209_at,0.4444444444444444,0.0
U53225_at,0.1111111111111111,0.0
U53347_at,0.2222222222222222,0.0
U53442_at,0.1111111111111111,0.0
U53445_at,0.1111111111111111,0.0
U53446_at,0.1111111111111111,0.0
U53468_at,0.6666666666666666,0.0
U53476_at,0.4444444444444444,0.0
U53786_at,0.5555555555555556,0.0
U53830_at,0.6666666666666666,0.0
U55209_at,0.1111111111111111,0.0
U55766_at,0.3333333333333333,0.0
U55853_at,0.3333333333333333,0.0
U56244_at,0.1111111111111111,0.0
U56417_at,0.4444444444444444,0.0
U56418_at,0.1111111111111111,0.0
U56833_at,0.1111111111111111,0.0
U56976_at,0.4444444444444444,0.0
U56998_at,0.4444444444444444,0.0
U57094_at,0.4444444444444444,0.0
U57099_at,0.2222222222222222,0.0
U57317_at,0.1111111111111111,0.0
U57352_at,0.1111111111111111,0.0
U57450_at,0.1111111111111111,0.0
U57592_at,0.5555555555555556,0.0
U57629_at,0.1111111111111111,0.0
U57721_at,1.0,0.0
U57796_at,0.1111111111111111,0.0
U57877_at,0.1111111111111111,0.0
U58032_at,0.1111111111111111,0.0
U58091_at,0.1111111111111111,0.0
U58334_at,0.3333333333333333,0.0
U58681_at,0.1111111111111111,0.0
U58682_at,0.5555555555555556,0.0
U58766_at,0.7777777777777778,0.0
U59057_at,0.1111111111111111,0.0
U59289_at,0.2222222222222222,0.0
U59321_at,0.1111111111111111,0.0
U59736_at,0.1111111111111111,0.0
U59878_at,1.0,0.0
U60062_at,0.3333333333333333,0.0
U60115_at,0.2222222222222222,0.0
U60116_at,0.5555555555555556,0.0
