feature,rfe_inclusion_prob,lasso_inclusion_prob,fdr_inclusion_prob
D12775_s_at,0.075,0.0,0.0
M15465_s_at,0.575,0.0,0.0
HG1686-HT4572_s_at,0.05,0.0,0.0
D13413_rna1_s_at,0.025,0.0,0.0
D13720_s_at,0.625,0.0,0.0
HG2348-HT2444_s_at,0.025,0.0,0.0
HG3362-HT3539_s_at,0.05,0.0,0.0
D14826_s_at,0.05,0.0,0.0
Z49835_s_at,0.15,0.0,0.0
HG4541-HT4946_s_at,0.1,0.0,0.0
D16688_s_at,0.425,0.0,0.0
D16827_s_at,0.025,0.0,0.0
S69231_s_at,0.175,0.0,0.0
X91653_s_at,0.125,0.0,0.0
D21241_xpt1_s_at,0.1,0.0,0.0
D26156_s_at,0.95,0.0,0.05
U62293_rna1_s_at,0.4,0.0,0.0
L15326_s_at,0.6,0.0,0.0
D28235_s_at,0.75,0.0,0.0
X59842_rna1_s_at,0.05,0.0,0.0
S78467_s_at,0.725,0.0,0.0
D29640_s_at,0.55,0.0,0.0
D29675_at,0.1,0.0,0.0
D29675_s_at,0.025,0.0,0.0
D30715_xpt5_s_at,0.025,0.0,0.0
X68688_rna1_s_at,0.675,0.0,0.0
L10377_s_at,0.025,0.0,0.0
D31840_s_at,0.025,0.0,0.0
D32002_s_at,0.025,0.0,0.0
HG4312-HT4582_s_at,0.05,0.0,0.0
D37984_s_at,0.15,0.0,0.0
X62153_s_at,0.25,0.0,0.0
U27325_s_at,0.05,0.0,0.0
U11821_s_at,0.025,0.0,0.0
D38163_s_at,0.25,0.0,0.0
D38251_s_at,0.725,0.0,0.0
S68874_s_at,0.85,0.0,0.0
D38496_s_at,0.95,0.0,0.0
U38964_s_at,0.2,0.0,0.0
D43682_s_at,0.775,0.0,0.025
X89109_s_at,0.1,0.0,0.0
M19311_at,0.1,0.0,0.0
D49372_s_at,0.125,0.0,0.0
D49487_s_at,0.125,0.0,0.0
D49824_s_at,0.525,0.0,0.0
L38593_s_at,0.2,0.0,0.0
U50079_s_at,0.025,0.0,0.0
D50477_s_at,0.725,0.0,0.0
X86371_s_at,0.95,0.0,0.0
Z75190_s_at,0.1,0.0,0.0
D50855_s_at,0.025,0.0,0.0
D63479_s_at,0.925,0.0,0.0
D63861_s_at,0.1,0.0,0.0
D63940_s_at,0.025,0.0,0.0
S82447_s_at,0.1,0.0,0.0
Y10807_s_at,0.125,0.0,0.0
D78132_s_at,0.025,0.0,0.0
D78577_s_at,0.9,0.0,0.0
D79984_s_at,0.175,0.0,0.0
S78271_s_at,0.025,0.0,0.0
U50822_rna1_s_at,0.1,0.0,0.0
D83260_s_at,0.175,0.0,0.0
D85759_s_at,0.325,0.0,0.0
U52373_s_at,0.05,0.0,0.0
D86043_s_at,0.25,0.0,0.0
D86096_cds1_s_at,0.15,0.0,0.0
X83857_s_at,0.025,0.0,0.0
D86331_s_at,0.075,0.0,0.0
U19713_s_at,0.975,0.0,0.05
Z35085_s_at,0.05,0.0,0.0
U65533_s_at,0.025,0.0,0.0
X51755_cds5_s_at,0.025,0.0,0.0
Y08682_rna1_s_at,0.025,0.0,0.0
D88155_s_at,0.025,0.0,0.0
X17059_s_at,0.025,0.0,0.0
D90070_s_at,0.05,0.0,0.0
HG1728-HT1734_at,0.025,0.0,0.0
M64710_s_at,0.05,0.0,0.0
X55448_cds1_s_at,0.175,0.0,0.0
HG1140-HT4817_s_at,0.05,0.0,0.0
M25079_s_at,0.05,0.0,0.0
HG1428-HT1428_s_at,0.025,0.0,0.0
HG1437-HT1437_s_at,0.075,0.0,0.0
HG1471-HT3923_s_at,0.025,0.0,0.0
HG1496-HT1496_s_at,0.875,0.0,0.0
X57351_at,0.85,0.0,0.0
X57351_s_at,0.725,0.0,0.0
HG1595-HT4788_s_at,0.025,0.0,0.0
M76125_s_at,0.1,0.0,0.0
HG1747-HT1764_s_at,0.075,0.0,0.0
HG1751-HT1768_s_at,0.05,0.0,0.0
HG1761-HT1778_s_at,0.775,0.0,0.0
HG1763-HT1780_s_at,0.1,0.0,0.0
J03915_s_at,0.05,0.0,0.0
U47025_s_at,0.525,0.0,0.0
U43901_rna1_s_at,0.025,0.0,0.0
M29874_s_at,0.05,0.0,0.0
Z26248_s_at,0.425,0.0,0.0
HG2197-HT2267_s_at,0.025,0.0,0.0
HG2238-HT2321_s_at,0.125,0.0,0.0
HG2260-HT2349_s_at,0.05,0.0,0.0
HG2261-HT2351_s_at,0.125,0.0,0.0
L14778_s_at,0.175,0.0,0.0
HG2367-HT2463_s_at,0.025,0.0,0.0
HG2379-HT3996_s_at,0.175,0.0,0.0
HG2380-HT2476_s_at,0.1,0.0,0.0
HG2383-HT4824_s_at,0.025,0.0,0.0
HG243-HT243_s_at,0.075,0.0,0.0
HG2441-HT2537_s_at,0.5,0.0,0.0
X52611_s_at,0.025,0.0,0.0
U10099_s_at,0.025,0.0,0.0
HG2479-HT2575_s_at,0.35,0.0,0.0
L08835_rna2_s_at,0.125,0.0,0.0
M87313_s_at,0.025,0.0,0.0
S52028_s_at,0.075,0.0,0.0
X06182_s_at,0.3,0.0,0.0
HG2562-HT2658_s_at,0.925,0.0,0.0
HG2564-HT2660_s_at,0.05,0.0,0.0
X52009_s_at,0.075,0.0,0.0
HG2591-HT2687_s_at,0.05,0.0,0.0
U22376_cds2_s_at,0.475,0.0,0.05
M29037_s_at,0.1,0.0,0.0
HG2639-HT2735_s_at,0.45,0.0,0.0
HG2649-HT2745_s_at,0.225,0.0,0.0
U48705_rna1_s_at,0.05,0.0,0.0
M90391_s_at,0.175,0.0,0.0
HG2705-HT2801_s_at,0.125,0.0,0.0
HG273-HT273_s_at,0.075,0.0,0.0
HG2730-HT2828_s_at,0.15,0.0,0.0
X16609_s_at,0.225,0.0,0.0
HG274-HT274_s_at,0.5,0.0,0.0
M91556_s_at,0.025,0.0,0.0
M13452_s_at,0.4,0.0,0.025
HG2809-HT2920_s_at,0.05,0.0,0.0
X04654_s_at,0.775,0.0,0.05
HG2815-HT2931_s_at,0.15,0.0,0.0
M58509_cds1_s_at,0.05,0.0,0.0
U22961_s_at,0.025,0.0,0.0
J00139_s_at,0.525,0.0,0.0
HG2981-HT3127_s_at,0.5,0.0,0.0
HG2981-HT3938_s_at,0.125,0.0,0.0
HG2994-HT4850_s_at,0.1,0.0,0.0
X52896_s_at,0.1,0.0,0.0
U77846_rna1_s_at,0.1,0.0,0.0
L07807_s_at,0.45,0.0,0.0
HG3044-HT3742_s_at,0.025,0.0,0.0
HG3085-HT3254_s_at,0.025,0.0,0.0
X75755_rna1_s_at,0.125,0.0,0.0
HG3105-HT3281_s_at,0.125,0.0,0.0
HG3107-HT3283_s_at,0.125,0.0,0.0
HG3125-HT3301_s_at,0.55,0.0,0.0
HG3148-HT3324_s_at,0.025,0.0,0.0
HG3187-HT3366_s_at,0.7,0.0,0.0
M31520_rna1_at,0.025,0.0,0.0
HG3242-HT3419_s_at,0.3,0.0,0.0
U05572_s_at,0.875,0.0,0.075
HG3319-HT3496_s_at,0.025,0.0,0.0
HG3342-HT3519_s_at,0.075,0.0,0.0
HG3395-HT3573_s_at,0.25,0.0,0.0
X68505_s_at,0.475,0.0,0.0
HG3412-HT3593_s_at,0.225,0.0,0.0
HG3432-HT3620_s_at,0.025,0.0,0.0
HG3437-HT3628_s_at,0.175,0.0,0.0
HG3484-HT3678_s_at,0.2,0.0,0.0
HG3523-HT4899_s_at,0.625,0.0,0.0
M13929_s_at,0.175,0.0,0.0
J03242_s_at,0.075,0.0,0.0
HG36-HT4101_s_at,0.1,0.0,0.0
HG3638-HT3849_s_at,0.025,0.0,0.0
HG3638-HT3993_s_at,0.075,0.0,0.0
HG371-HT26388_s_at,0.025,0.0,0.0
HG3725-HT3981_s_at,0.025,0.0,0.0
HG3730-HT4000_s_at,0.075,0.0,0.0
S80267_s_at,0.325,0.0,0.0
HG3920-HT4521_s_at,0.1,0.0,0.0
HG3925-HT4195_at,0.45,0.0,0.0
HG3954-HT4224_s_at,0.375,0.0,0.0
X77588_s_at,0.625,0.0,0.0
HG4011-HT4804_s_at,0.05,0.0,0.0
HG4020-HT4290_s_at,0.775,0.0,0.0
M74509_s_at,0.075,0.0,0.0
M13150_s_at,0.05,0.0,0.0
HG4113-HT4383_s_at,0.025,0.0,0.0
HG4120-HT4392_s_at,0.425,0.0,0.0
HG417-HT417_s_at,0.2,0.0,0.0
L13266_s_at,0.525,0.0,0.0
U09937_rna1_s_at,0.075,0.0,0.0
HG4264-HT4534_s_at,0.05,0.0,0.0
HG4318-HT4588_s_at,0.125,0.0,0.0
HG4334-HT4604_s_at,0.925,0.0,0.0
HG4535-HT4940_s_at,0.175,0.0,0.0
U19251_s_at,0.4,0.0,0.0
HG4755-HT5203_s_at,0.2,0.0,0.0
HG4757-HT5207_s_at,0.5,0.0,0.0
M79463_s_at,0.075,0.0,0.0
M82827_s_at,0.05,0.0,0.0
HG627-HT5097_s_at,0.375,0.0,0.0
HG627-HT5098_s_at,0.125,0.0,0.0
X57110_s_at,0.15,0.0,0.0
L07261_s_at,0.025,0.0,0.0
X07618_s_at,0.175,0.0,0.0
HG721-HT4828_s_at,0.025,0.0,0.0
HG721-HT4827_s_at,0.825,0.0,0.0
HG855-HT855_s_at,0.125,0.0,0.0
HG884-HT884_s_at,0.05,0.0,0.0
L08096_s_at,0.05,0.0,0.0
S76942_s_at,0.05,0.0,0.0
HG945-HT945_s_at,0.025,0.0,0.0
X54457_s_at,0.05,0.0,0.0
HG998-HT998_s_at,0.975,0.0,0.025
M10277_s_at,0.15,0.0,0.0
M97935_s_at,0.075,0.0,0.0
X01038_rna1_s_at,0.675,0.0,0.0
J00105_s_at,0.4,0.0,0.0
V00535_rna2_s_at,0.1,0.0,0.0
S71043_rna1_s_at,0.875,0.0,0.0
M87789_s_at,0.225,0.0,0.0
J00268_s_at,0.15,0.0,0.0
V00594_s_at,0.025,0.0,0.0
V00599_s_at,0.6,0.0,0.0
J02621_s_at,0.65,0.0,0.0
J02683_s_at,0.15,0.0,0.0
X05130_s_at,0.675,0.0,0.0
M27436_s_at,0.075,0.0,0.0
M13232_s_at,0.15,0.0,0.0
M29610_at,0.775,0.0,0.0
M29610_s_at,0.925,0.0,0.0
U05255_at,0.55,0.0,0.0
U05255_s_at,0.75,0.0,0.0
Y00339_s_at,1.0,0.0,0.0
U50327_s_at,1.0,0.0,0.0
J03077_s_at,0.075,0.0,0.0
J03263_s_at,0.025,0.0,0.0
L25878_s_at,0.075,0.0,0.0
Y00285_s_at,0.075,0.0,0.0
M26004_s_at,0.15,0.0,0.0
M31551_s_at,0.175,0.0,0.0
J03626_rna1_s_at,0.125,0.0,0.0
X57579_s_at,0.6,0.0,0.0
U01691_s_at,0.025,0.0,0.0
M21119_s_at,0.675,0.0,0.0
M96233_s_at,0.05,0.0,0.0
J05253_s_at,0.4,0.0,0.0
J03934_s_at,0.15,0.0,0.0
J04029_s_at,0.475,0.0,0.0
J04046_s_at,0.25,0.0,0.0
M69203_s_at,0.05,0.0,0.0
J04130_s_at,0.025,0.0,0.0
J04152_rna1_s_at,0.025,0.0,0.0
M61827_rna1_s_at,0.225,0.0,0.0
U75272_s_at,0.675,0.0,0.0
X17567_s_at,0.1,0.0,0.0
X52979_rna1_s_at,0.05,0.0,0.0
S40719_s_at,0.025,0.0,0.0
X03689_s_at,0.125,0.0,0.0
J05016_rna1_s_at,0.025,0.0,0.0
J05036_s_at,0.1,0.0,0.0
J05252_s_at,0.1,0.0,0.0
J05582_s_at,0.175,0.0,0.0
M32304_s_at,0.9,0.0,0.2
X53002_s_at,0.025,0.0,0.0
M34996_s_at,0.025,0.0,0.0
K01160_s_at,0.05,0.0,0.0
X02176_s_at,0.025,0.0,0.0
K02777_s_at,0.3,0.0,0.0
M13058_s_at,0.025,0.0,0.0
M69197_xpt2_s_at,0.075,0.0,0.0
K03494_s_at,0.05,0.0,0.0
K03498_xpt1_s_at,0.025,0.0,0.0
M26901_s_at,0.1,0.0,0.0
L04483_s_at,0.05,0.0,0.0
L05072_s_at,0.275,0.0,0.0
L05624_s_at,0.325,0.0,0.0
L05628_s_at,0.075,0.0,0.0
U50360_s_at,0.1,0.0,0.0
Z31560_s_at,0.025,0.0,0.0
M88461_s_at,0.125,0.0,0.0
U51003_s_at,0.075,0.0,0.0
L08044_s_at,0.375,0.0,0.0
S57212_s_at,0.275,0.0,0.0
L09209_s_at,1.0,0.075,0.5
L10338_s_at,0.775,0.0,0.0
X70940_s_at,0.1,0.0,0.0
M30607_s_at,0.425,0.0,0.0
L10955_cds1_s_at,0.025,0.0,0.0
U89922_s_at,0.55,0.0,0.0
L15189_s_at,0.175,0.0,0.0
L11238_s_at,0.025,0.0,0.0
L11244_s_at,0.025,0.0,0.0
L11701_s_at,0.35,0.0,0.0
U37055_rna1_s_at,1.0,0.0,0.025
L12711_s_at,0.275,0.0,0.0
U03397_s_at,0.175,0.0,0.0
L13939_s_at,0.2,0.0,0.0
L14848_s_at,0.8,0.0,0.0
X67235_s_at,0.025,0.0,0.0
L17075_s_at,0.15,0.0,0.0
U33838_at,0.025,0.0,0.0
U33838_s_at,0.075,0.0,0.0
U23430_s_at,0.125,0.0,0.0
L20469_s_at,0.4,0.0,0.0
U59632_s_at,0.85,0.0,0.0
S75213_s_at,0.375,0.0,0.0
U24389_s_at,0.05,0.0,0.0
L22524_s_at,0.05,0.0,0.0
L23333_s_at,0.05,0.0,0.0
M60974_s_at,0.825,0.0,0.0
L24774_s_at,0.625,0.0,0.0
U45255_s_at,0.05,0.0,0.0
L25931_s_at,0.1,0.0,0.0
U35005_s_at,0.025,0.0,0.0
L27213_s_at,0.025,0.0,0.0
L27559_s_at,0.025,0.0,0.0
S77893_s_at,0.85,0.0,0.0
L32831_s_at,0.275,0.0,0.0
L33262_s_at,0.025,0.0,0.0
L35249_s_at,0.3,0.0,0.0
X95097_rna1_s_at,0.075,0.0,0.0
L37360_s_at,0.025,0.0,0.0
M34458_rna1_s_at,0.75,0.0,0.0
L37868_s_at,0.175,0.0,0.0
L40386_s_at,0.025,0.0,0.0
U61734_s_at,0.5,0.0,0.0
U43185_s_at,0.125,0.0,0.0
M97347_s_at,0.075,0.0,0.0
L49209_s_at,0.025,0.0,0.0
L42374_s_at,0.425,0.0,0.0
L43579_at,0.075,0.0,0.0
L43579_s_at,0.05,0.0,0.0
L47125_s_at,0.025,0.0,0.0
U37546_s_at,0.025,0.0,0.0
U45878_s_at,0.25,0.0,0.0
U48436_s_at,0.025,0.0,0.0
X95463_s_at,0.225,0.0,0.0
U72882_s_at,0.125,0.0,0.0
V00565_s_at,0.925,0.0,0.0
M10051_s_at,0.675,0.0,0.0
M10321_s_at,0.8,0.0,0.0
M11025_s_at,0.025,0.0,0.0
X62891_s_at,0.125,0.0,0.0
M11313_s_at,0.025,0.0,0.0
X07438_s_at,0.975,0.0,0.1
X02875_s_at,0.05,0.0,0.0
M12963_s_at,0.025,0.0,0.0
X83705_s_at,0.075,0.0,0.0
M12959_s_at,0.95,0.0,0.0
M13560_s_at,0.05,0.0,0.0
M13690_s_at,0.975,0.0,0.0
M13829_s_at,0.075,0.0,0.0
M34353_s_at,0.05,0.0,0.0
M13928_s_at,0.05,0.0,0.0
M13994_s_at,0.025,0.0,0.0
M60891_s_at,0.75,0.0,0.0
U59058_s_at,0.075,0.0,0.0
M14328_s_at,1.0,0.0,0.025
M16336_s_at,0.1,0.0,0.0
M14483_rna1_s_at,0.8,0.0,0.0
Y00081_s_at,0.05,0.0,0.0
M26708_s_at,1.0,0.025,0.1
X64072_s_at,0.95,0.0,0.15
M15517_cds3_s_at,0.05,0.0,0.0
M27396_s_at,0.075,0.0,0.0
M36429_s_at,0.025,0.0,0.0
M16652_at,0.025,0.0,0.0
M16652_s_at,0.1,0.0,0.0
M16707_rna1_s_at,0.175,0.0,0.0
M16750_s_at,0.05,0.0,0.0
M28130_rna1_s_at,0.95,0.0,0.0
Y00787_s_at,0.925,0.025,0.075
M17236_at,0.825,0.0,0.0
M26856_s_at,0.1,0.0,0.0
M17254_s_at,0.1,0.0,0.0
Y00414_s_at,0.525,0.0,0.0
M18255_cds2_s_at,0.1,0.0,0.0
M18391_s_at,0.425,0.0,0.0
Z19554_s_at,0.25,0.0,0.0
X54667_at,0.05,0.0,0.0
X54667_s_at,0.375,0.0,0.0
M19267_s_at,0.75,0.0,0.0
M19309_s_at,0.15,0.0,0.0
M19508_xpt3_s_at,1.0,0.0,0.125
M19878_at,0.65,0.0,0.0
M27783_s_at,0.975,0.0,0.0
M20203_s_at,0.975,0.0,0.0
X58298_s_at,0.025,0.0,0.0
M20642_s_at,0.1,0.0,0.0
M20747_s_at,0.05,0.0,0.0
M26311_s_at,0.675,0.0,0.0
M84371_rna1_s_at,1.0,0.0,0.05
M21142_cds2_s_at,0.025,0.0,0.0
M54914_s_at,0.475,0.0,0.0
M26692_s_at,0.025,0.0,0.0
Z20656_rna1_s_at,0.1,0.0,0.0
M35851_s_at,0.125,0.0,0.0
M33772_s_at,0.65,0.0,0.0
M22348_s_at,0.025,0.0,0.0
M23234_s_at,0.025,0.0,0.0
M23323_s_at,0.925,0.0,0.0
Z68228_s_at,0.35,0.0,0.0
X95325_s_at,0.275,0.0,0.0
M24485_s_at,0.85,0.0,0.0
M24486_s_at,0.025,0.0,0.0
M24736_s_at,0.025,0.0,0.0
M54915_s_at,0.1,0.0,0.0
X12876_s_at,0.95,0.0,0.0
X72632_s_at,0.125,0.0,0.0
U16799_s_at,0.25,0.0,0.0
M31776_s_at,0.9,0.0,0.0
M27504_s_at,0.35,0.0,0.0
M28213_s_at,0.95,0.0,0.0
S72493_s_at,0.075,0.0,0.0
M29277_at,0.025,0.0,0.0
M29277_s_at,0.025,0.0,0.0
M28882_s_at,0.025,0.0,0.0
U20734_s_at,0.525,0.0,0.0
Z47055_s_at,0.45,0.0,0.0
M29932_s_at,0.9,0.0,0.0
M33493_s_at,1.0,0.0,0.0
M30257_s_at,0.1,0.0,0.0
X57152_rna1_s_at,0.075,0.0,0.0
M30703_s_at,1.0,0.0,0.0
M74587_rna1_s_at,0.175,0.0,0.0
X97748_s_at,0.15,0.0,0.0
M31169_s_at,0.75,0.0,0.0
M31211_s_at,1.0,0.0,0.45
M65214_s_at,1.0,0.0,0.275
M33684_s_at,0.075,0.0,0.0
X68090_s_at,0.325,0.0,0.0
X51435_s_at,0.075,0.0,0.0
X54199_s_at,0.025,0.0,0.0
M65292_s_at,0.75,0.0,0.0
M32879_at,0.075,0.0,0.0
M32879_s_at,0.025,0.0,0.0
M86873_s_at,0.275,0.0,0.0
S37730_s_at,0.075,0.0,0.0
U50648_s_at,0.225,0.0,0.0
X13955_s_at,0.75,0.0,0.0
M36284_s_at,0.125,0.0,0.0
M36542_s_at,0.05,0.0,0.0
X13810_s_at,0.525,0.0,0.0
M36653_s_at,0.625,0.0,0.0
Z38133_s_at,0.05,0.0,0.0
M57731_s_at,0.8,0.0,0.0
X53800_s_at,0.875,0.0,0.0
M37238_s_at,0.05,0.0,0.0
M37457_at,0.2,0.0,0.0
M37457_s_at,0.5,0.0,0.0
M38449_s_at,0.275,0.0,0.0
M55409_s_at,0.025,0.0,0.0
M86933_at,0.025,0.0,0.0
M86933_s_at,0.05,0.0,0.0
X54993_s_at,0.025,0.0,0.0
M55682_s_at,0.025,0.0,0.0
X13461_s_at,0.025,0.0,0.0
M58525_s_at,0.05,0.0,0.0
X52282_s_at,0.4,0.0,0.0
M60483_rna1_s_at,0.85,0.0,0.0
M60784_s_at,0.075,0.0,0.0
M61832_s_at,0.15,0.0,0.0
M62403_s_at,0.05,0.0,0.0
S38742_s_at,0.05,0.0,0.0
M62628_s_at,0.025,0.0,0.0
M63438_s_at,0.275,0.0,0.0
M92843_s_at,0.15,0.0,0.0
M63838_s_at,1.0,0.0,0.2
M68907_s_at,0.1,0.0,0.0
S67247_s_at,0.175,0.0,0.0
M74088_s_at,0.225,0.0,0.0
M75715_s_at,0.9,0.0,0.0
X74929_s_at,0.025,0.0,0.0
X90824_s_at,0.05,0.0,0.0
X62083_s_at,0.025,0.0,0.0
M81181_s_at,0.1,0.0,0.0
X58528_s_at,0.025,0.0,0.0
M81182_s_at,0.275,0.0,0.0
M81695_s_at,0.425,0.0,0.05
M83652_s_at,1.0,0.0,0.5
M83667_rna1_s_at,0.9,0.0,0.025
M84820_s_at,0.3,0.0,0.0
M91368_s_at,0.075,0.0,0.0
M91669_s_at,0.2,0.0,0.0
X03794_s_at,0.225,0.0,0.0
S54005_s_at,0.45,0.0,0.0
X57348_s_at,0.275,0.0,0.0
X75091_s_at,0.3,0.0,0.0
Y10141_s_at,0.05,0.0,0.0
M95585_s_at,0.075,0.0,0.0
S49592_s_at,0.825,0.0,0.0
M97796_s_at,0.775,0.0,0.0
X59303_s_at,0.25,0.0,0.0
M98399_s_at,0.975,0.0,0.0
S38953_s_at,0.175,0.0,0.0
X63741_s_at,0.025,0.0,0.0
X66142_s_at,0.2,0.0,0.0
X57809_s_at,0.2,0.0,0.0
S52969_cds1_s_at,0.375,0.0,0.0
X65784_s_at,0.275,0.0,0.0
S56151_s_at,0.375,0.0,0.0
U95019_s_at,0.25,0.0,0.0
U12387_s_at,0.125,0.0,0.0
X86401_s_at,0.025,0.0,0.0
S69272_s_at,0.975,0.0,0.0
S69370_s_at,0.025,0.0,0.0
X51362_s_at,0.25,0.0,0.0
S72024_s_at,0.25,0.0,0.0
S73885_s_at,0.75,0.0,0.0
U15641_s_at,0.125,0.0,0.0
S75256_s_at,0.775,0.0,0.0
U33052_s_at,0.2,0.0,0.0
S76473_s_at,0.15,0.0,0.0
U05012_s_at,0.3,0.0,0.0
U20816_s_at,0.575,0.0,0.0
S77154_s_at,0.7,0.0,0.0
S79873_s_at,0.075,0.0,0.0
S80437_s_at,0.575,0.0,0.0
X58199_s_at,0.225,0.0,0.0
S81243_s_at,0.225,0.0,0.0
S81737_s_at,0.025,0.0,0.0
S82471_s_at,0.15,0.0,0.0
S83325_s_at,0.025,0.0,0.0
U02566_s_at,0.3,0.0,0.0
X73358_s_at,0.525,0.0,0.0
U06155_at,0.025,0.0,0.0
U06155_s_at,0.45,0.0,0.0
Z48314_s_at,0.825,0.0,0.0
U29463_s_at,0.625,0.0,0.0
U07969_s_at,0.15,0.0,0.0
U51010_s_at,0.075,0.0,0.0
U08191_s_at,0.125,0.0,0.0
U09087_s_at,0.35,0.0,0.0
U18271_cds3_s_at,0.55,0.0,0.0
U09510_s_at,0.025,0.0,0.0
U09716_s_at,0.025,0.0,0.0
U72935_cds3_s_at,0.275,0.0,0.0
U09820_s_at,0.65,0.0,0.0
U11717_s_at,0.325,0.0,0.0
U28758_s_at,0.025,0.0,0.0
U27516_s_at,0.025,0.0,0.0
U29943_s_at,0.05,0.0,0.0
U14577_s_at,0.025,0.0,0.0
U15642_s_at,0.15,0.0,0.0
U16120_s_at,0.025,0.0,0.0
X91911_s_at,0.15,0.0,0.0
U16812_s_at,0.15,0.0,0.0
X74301_s_at,0.2,0.0,0.0
U22314_s_at,0.95,0.0,0.0
U22970_rna1_s_at,0.875,0.0,0.0
U23852_s_at,0.8,0.0,0.0
U32499_s_at,0.525,0.0,0.0
U26173_s_at,0.075,0.0,0.0
U26266_s_at,0.8,0.0,0.0
U26312_s_at,0.8,0.0,0.0
U60206_s_at,0.025,0.0,0.0
Z16411_s_at,0.025,0.0,0.0
U28488_s_at,0.375,0.0,0.0
U75276_s_at,0.8,0.0,0.0
Z50115_s_at,0.1,0.0,0.0
U30827_s_at,0.05,0.0,0.0
U31201_cds2_s_at,0.025,0.0,0.0
U45328_s_at,0.2,0.0,0.0
U43203_s_at,0.15,0.0,0.0
U67092_at,0.05,0.0,0.0
U67092_s_at,0.025,0.0,0.0
X85116_rna1_s_at,1.0,0.1,0.525
U34070_s_at,0.5,0.0,0.0
U35637_s_at,0.2,0.0,0.0
U41163_s_at,0.025,0.0,0.0
U36759_s_at,0.075,0.0,0.0
Z69030_s_at,0.7,0.0,0.0
U40152_s_at,0.1,0.0,0.0
X93511_s_at,0.25,0.0,0.0
U40763_s_at,0.025,0.0,0.0
U76366_s_at,0.125,0.0,0.0
X76942_s_at,0.05,0.0,0.0
U41767_s_at,0.3,0.0,0.0
X96506_s_at,0.1,0.0,0.0
U51333_s_at,0.125,0.0,0.0
U43189_s_at,0.025,0.0,0.0
U43916_s_at,0.525,0.0,0.0
X51698_s_at,0.05,0.0,0.0
U47686_s_at,0.225,0.0,0.0
U49020_cds2_s_at,0.725,0.0,0.025
Z49148_s_at,0.025,0.0,0.0
U49835_s_at,0.2,0.0,0.0
U49957_s_at,0.15,0.0,0.0
U50527_s_at,0.025,0.0,0.0
U52077_s_at,0.05,0.0,0.0
Z54367_s_at,0.475,0.0,0.025
U54644_s_at,0.1,0.0,0.0
U66711_rna1_s_at,0.125,0.0,0.0
U56402_s_at,0.15,0.0,0.0
U59877_s_at,1.0,0.0,0.0
U57971_s_at,0.325,0.0,0.0
X60787_s_at,0.05,0.0,0.0
U69140_s_at,0.175,0.0,0.0
X99586_s_at,0.05,0.0,0.0
U61397_s_at,0.05,0.0,0.0
U79261_s_at,0.15,0.0,0.0
Y08417_s_at,0.05,0.0,0.0
U67368_s_at,0.35,0.0,0.0
X56687_s_at,0.35,0.0,0.0
X00437_s_at,0.425,0.0,0.0
U70064_s_at,0.05,0.0,0.0
U68105_s_at,0.025,0.0,0.0
Z48501_s_at,0.15,0.0,0.0
U68162_cds1_s_at,0.65,0.0,0.0
U69126_s_at,0.325,0.0,0.0
Y07565_s_at,0.025,0.0,0.0
U72509_s_at,0.425,0.0,0.0
U72936_s_at,0.05,0.0,0.0
U73167_cds2_s_at,0.1,0.0,0.0
Y09392_s_at,0.25,0.0,0.0
U79528_s_at,0.05,0.0,0.0
U76764_s_at,0.175,0.0,0.0
X99897_s_at,0.05,0.0,0.0
Y10262_s_at,0.025,0.0,0.0
U82108_s_at,0.025,0.0,0.0
X99393_s_at,0.65,0.0,0.0
U83598_s_at,0.025,0.0,0.0
U90543_s_at,0.475,0.0,0.0
U90552_at,0.4,0.0,0.05
U90552_s_at,0.575,0.0,0.0
U92457_s_at,0.05,0.0,0.0
X04470_s_at,0.45,0.0,0.0
X14690_s_at,0.025,0.0,0.0
X15954_rna1_s_at,0.15,0.0,0.0
X15729_s_at,0.025,0.0,0.0
X16260_s_at,0.025,0.0,0.0
X16504_s_at,0.025,0.0,0.0
X16660_cds1_s_at,0.15,0.0,0.0
X70944_s_at,0.025,0.0,0.0
X60955_s_at,0.025,0.0,0.0
X61755_rna1_s_at,0.075,0.0,0.0
X53390_s_at,0.175,0.0,0.0
Y00451_s_at,0.15,0.0,0.0
X58431_rna2_s_at,0.85,0.0,0.025
X60104_s_at,0.125,0.0,0.0
X63522_s_at,0.025,0.0,0.0
X74874_rna1_s_at,0.025,0.0,0.0
X83490_s_at,0.025,0.0,0.0
X89101_s_at,0.925,0.0,0.0
Z25521_s_at,0.025,0.0,0.0
X76223_s_at,0.025,0.0,0.0
X77567_s_at,0.375,0.0,0.0
X79200_at,0.025,0.0,0.0
Z34974_s_at,0.025,0.0,0.0
X79683_s_at,0.425,0.0,0.0
X97267_rna1_s_at,0.8,0.0,0.0
X82206_s_at,0.05,0.0,0.0
Z70218_s_at,0.1,0.0,0.0
X90846_at,0.05,0.0,0.0
X98534_s_at,0.2,0.0,0.0
Y10514_s_at,0.025,0.0,0.0
Z48519_s_at,0.025,0.0,0.0
AF000424_s_at,0.025,0.0,0.0
D83174_s_at,0.1,0.0,0.0
U46006_s_at,0.5,0.0,0.0
HG3546-HT3744_s_at,0.275,0.0,0.0
HG4677-HT5102_s_at,0.225,0.0,0.0
K02882_cds1_s_at,0.025,0.0,0.0
